date,away,home,first_downs_away,third_down_conversions_away,third_down_opportunities_away,fourth_down_conversions_away,fourth_down_conversion_attempts_away,passing_completions_away,passing_attempts_away,passing_yards_away,rushing_attempts_away,rushing_yards_away,total_yards_away,times_sacked_away,sack_yards_lost_away,fumbles_away,int_away,turnovers_away,team_penalties_away,penalty_yards_away,redzone_conversions_away,redzone_opportunities_away,def_st_td_away,drives_away,possession_away,first_downs_home,third_down_conversions_home,third_down_opportunities_home,fourth_down_conversions_home,fourth_down_conversion_attempts_home,passing_completions_home,passing_attempts_home,passing_yards_home,rushing_attempts_home,rushing_yards_home,total_yards_home,times_sacked_home,sack_yards_lost_home,fumbles_home,int_home,turnovers_home,team_penalties_home,penalty_yards_home,redzone_conversions_home,redzone_opportunities_home,def_st_td_home,drives_home,possession_home,score_away,score_home,game_result
2019-09-29,Chargers,Dolphins,24,8,13,0,1,25,31,311,33,79,390,1,6,0,0,0,10,89,3,4,0,8,37.6,13,5,10,0,1,17,24,161,18,72,233,5,19,0,1,1,5,53,0,1,0,8,22.4,30,10,0
2019-09-29,Commanders,Giants,8,2,11,0,0,15,28,121,17,55,176,3,23,0,4,4,12,58,0,1,0,11,23.85,24,8,13,1,1,23,31,225,37,164,389,0,0,2,2,4,5,45,2,4,2,11,36.15,3,24,1
2019-09-29,Browns,Ravens,22,6,13,1,1,20,31,337,29,193,530,1,5,0,1,1,6,41,4,5,0,12,30.283333333333335,24,4,10,1,2,24,34,222,29,173,395,4,25,1,2,3,3,15,2,2,0,12,29.716666666666665,40,25,0
2019-09-29,Panthers,Texans,19,7,14,0,0,24,34,203,28,94,297,3,29,3,0,3,6,35,1,2,0,11,30.633333333333333,18,4,11,0,0,21,34,128,22,136,264,6,32,1,1,2,7,81,1,3,0,12,29.366666666666667,16,10,0
2019-09-29,Buccaneers,Rams,27,8,13,0,0,28,41,376,30,88,464,2,9,0,1,1,12,99,5,6,2,12,32.6,36,4,11,0,1,45,68,490,11,28,518,2,27,1,3,4,13,106,3,4,2,12,27.4,55,40,0
2019-09-29,Seahawks,Cardinals,21,4,10,0,0,22,28,225,27,115,340,4,15,0,0,0,7,65,2,4,2,8,33.4,20,3,9,0,0,22,32,206,23,115,321,4,35,0,1,1,7,44,1,3,0,10,26.6,27,10,0
2019-09-29,Vikings,Bears,15,5,13,1,2,27,36,182,16,40,222,6,51,2,0,2,7,55,1,1,0,10,24.55,17,5,16,2,3,24,33,197,33,72,269,1,7,0,0,0,7,50,1,4,0,10,35.45,6,16,1
2019-09-29,Jaguars,Broncos,25,4,14,1,1,19,33,186,38,269,455,5,27,0,0,0,12,104,2,6,0,12,39.2,19,4,11,0,0,22,38,303,16,68,371,0,0,0,1,1,5,48,2,3,0,12,20.8,26,24,0
2019-09-29,Cowboys,Saints,15,4,11,0,1,22,33,212,20,45,257,1,11,2,1,3,6,64,1,2,0,9,23.933333333333334,18,6,14,0,0,23,30,149,27,117,266,5,44,0,1,1,9,80,0,4,0,9,36.06666666666667,10,12,1
2019-09-30,Bengals,Steelers,16,4,14,1,3,21,37,102,19,73,175,8,69,1,1,2,8,60,0,3,0,10,30.233333333333334,20,3,9,0,1,27,31,260,25,66,326,0,0,1,0,1,4,37,1,2,0,10,29.766666666666666,3,27,1
2019-10-03,Rams,Seahawks,24,3,11,0,0,29,49,395,18,82,477,0,0,1,1,2,6,45,3,5,0,12,24.7,25,3,10,1,1,17,23,262,43,167,429,1,6,1,0,1,5,45,3,4,0,13,35.3,29,30,1
2019-10-06,Cardinals,Bengals,26,6,13,1,1,20,32,248,38,266,514,1,5,0,0,0,12,96,1,6,0,10,31.05,21,5,12,0,1,27,38,262,23,108,370,1,0,0,0,0,7,60,1,3,0,9,28.95,26,23,0
2019-10-06,Bills,Titans,18,4,13,1,2,23,32,204,27,109,313,4,15,0,1,1,11,78,2,3,0,12,31.2,14,4,14,0,0,13,22,150,27,102,252,5,33,0,0,0,8,60,1,3,0,11,28.8,14,7,0
2019-10-06,Bears,Raiders,15,4,11,0,0,22,30,194,17,42,236,4,37,0,2,2,10,75,3,3,0,11,25.283333333333335,25,6,12,1,1,25,32,229,39,169,398,0,0,2,0,2,6,69,3,5,0,11,34.71666666666667,21,24,1
2019-10-06,Buccaneers,Saints,19,3,11,1,1,15,27,158,22,94,252,6,46,0,0,0,4,30,1,1,0,11,26.55,25,8,15,1,2,28,36,345,31,112,457,0,0,0,1,1,6,40,3,4,0,11,33.45,24,31,1
2019-10-06,Vikings,Giants,22,5,11,1,1,22,27,279,34,211,490,3,27,1,0,1,12,112,2,5,0,10,32.666666666666664,18,8,16,0,3,21,38,147,20,64,211,4,35,0,1,1,5,45,0,2,0,9,27.333333333333332,28,10,0
2019-10-06,Jets,Eagles,9,3,14,0,1,15,26,61,19,67,128,10,59,1,2,3,9,52,1,1,0,14,29.133333333333333,17,5,13,0,2,17,29,181,29,84,265,1,8,1,0,1,9,76,2,3,4,11,30.866666666666667,6,31,1
2019-10-06,Ravens,Steelers,22,6,15,1,1,19,28,139,40,138,277,5,22,0,3,3,11,92,2,4,0,12,39.0,18,3,9,0,0,21,31,192,19,77,269,1,11,1,1,2,11,76,1,4,0,12,25.566666666666666,26,23,0
2019-10-06,Patriots,Commanders,23,5,15,0,1,28,43,312,27,130,442,4,36,0,1,1,7,55,3,6,0,14,31.883333333333333,11,1,11,0,0,18,27,78,20,145,223,6,44,1,1,2,6,72,0,0,0,15,28.116666666666667,33,7,0
2019-10-06,Jaguars,Panthers,28,6,13,0,0,26,44,358,31,149,507,2,16,3,0,3,9,84,2,3,0,15,32.4,22,4,12,0,1,17,31,160,27,285,445,3,21,0,0,0,8,70,2,3,2,12,27.6,27,34,1
2019-10-06,Falcons,Texans,22,9,16,1,1,32,46,316,20,57,373,2,14,0,1,1,7,63,3,4,0,12,29.0,31,10,13,0,0,28,33,426,34,166,592,0,0,1,0,1,9,89,4,5,2,10,31.0,32,53,1
2019-10-06,Broncos,Chargers,15,3,11,0,0,14,20,159,32,191,350,3,23,1,1,2,12,122,1,2,0,12,29.6,19,4,13,0,1,32,48,211,16,35,246,0,0,1,2,3,4,43,0,4,1,11,30.4,20,13,0
2019-10-06,Packers,Cowboys,24,3,12,0,0,22,34,215,29,120,335,2,23,0,0,0,9,78,4,5,0,13,36.71666666666667,32,2,8,0,0,27,44,441,21,122,563,3,22,0,3,3,11,124,1,3,0,13,23.283333333333335,34,24,0
2019-10-06,Colts,Chiefs,25,5,14,2,2,18,29,151,45,180,331,0,0,0,1,1,7,50,1,5,0,10,37.25,18,4,12,1,2,22,39,288,14,36,324,4,33,1,0,1,11,125,1,3,0,10,22.75,19,13,0
2019-10-07,Browns,49ers,9,1,11,0,0,9,24,78,18,102,180,4,42,2,2,4,7,55,0,2,0,12,22.283333333333335,22,6,16,1,1,20,29,171,40,275,446,2,10,0,0,0,4,34,2,3,0,13,37.71666666666667,3,31,1
2019-10-10,Giants,Patriots,10,2,10,0,1,15,31,161,16,52,213,1,0,1,3,4,5,40,0,0,2,13,20.4,27,6,13,0,2,31,41,313,34,114,427,3,21,1,1,2,3,20,3,6,3,12,39.6,14,35,1
2019-10-13,Panthers,Buccaneers,17,3,15,1,1,20,32,209,29,59,268,2,18,1,0,1,3,30,3,4,0,17,31.166666666666668,23,5,15,1,2,30,54,365,14,42,407,7,35,2,5,7,9,70,3,4,0,16,28.833333333333332,37,26,0
2019-10-13,Seahawks,Browns,29,6,13,0,0,23,33,284,38,170,454,3,11,1,0,1,10,65,4,7,0,12,33.68333333333333,21,3,8,2,3,22,37,249,24,157,406,0,0,1,3,4,9,83,3,5,0,12,26.316666666666666,32,28,0
2019-10-13,Texans,Chiefs,35,5,12,2,3,30,42,280,41,192,472,0,0,1,2,3,10,70,4,6,0,10,39.8,20,4,8,0,0,19,35,256,11,53,309,1,17,1,1,2,11,79,2,3,0,10,20.2,31,24,0
2019-10-13,Commanders,Dolphins,13,2,11,0,0,13,25,166,33,145,311,0,0,0,0,0,6,56,0,1,0,13,27.35,21,3,14,2,2,27,43,187,21,84,271,5,30,0,2,2,5,45,2,2,0,12,32.65,17,16,0
2019-10-13,Eagles,Vikings,19,4,12,1,3,26,41,292,22,108,400,2,14,1,2,3,7,49,1,1,0,12,27.933333333333334,26,2,10,1,1,22,29,325,35,122,447,1,8,1,1,2,4,30,3,4,0,12,32.06666666666667,20,38,1
2019-10-13,Saints,Jaguars,18,5,13,0,0,24,36,222,26,104,326,3,18,0,0,0,3,35,1,3,0,10,33.15,11,4,14,0,1,14,29,151,24,75,226,2,12,0,1,1,2,15,0,2,0,10,26.85,13,6,0
2019-10-13,Bengals,Ravens,18,5,11,0,0,21,39,217,14,33,250,2,18,0,1,1,4,20,1,2,1,9,20.3,26,9,15,0,0,21,33,228,43,269,497,1,8,1,0,1,10,81,1,2,0,11,39.7,17,23,1
2019-10-13,49ers,Rams,22,8,17,1,1,24,33,232,41,99,331,2,11,1,1,2,4,30,2,5,0,12,38.86666666666667,10,0,9,0,4,13,24,48,22,109,157,4,30,1,0,1,8,59,1,2,0,11,21.133333333333333,20,7,0
2019-10-13,Falcons,Cardinals,31,6,11,0,0,30,36,341,25,103,444,2,15,0,0,0,8,72,4,5,0,10,32.78333333333333,24,7,13,1,1,27,37,340,29,102,442,0,0,0,0,0,8,57,3,4,0,10,27.216666666666665,33,34,1
2019-10-13,Titans,Broncos,12,2,14,0,2,20,34,165,21,39,204,7,42,0,3,3,6,40,0,2,0,14,30.233333333333334,11,2,14,0,0,18,28,167,30,103,270,1,10,0,1,1,8,51,1,2,0,14,29.766666666666666,0,16,1
2019-10-13,Cowboys,Jets,26,10,17,0,1,28,40,270,34,129,399,1,8,0,0,0,9,68,2,4,0,10,32.05,20,2,10,0,0,23,32,326,20,56,382,2,12,0,1,1,8,105,2,3,0,10,27.95,22,24,1
2019-10-13,Steelers,Chargers,18,8,13,0,0,15,20,132,36,124,256,0,0,0,1,1,6,45,1,3,2,10,34.083333333333336,23,7,12,0,0,26,44,316,14,32,348,1,4,1,2,3,8,74,2,3,0,10,25.916666666666668,24,17,0
2019-10-14,Lions,Packers,13,3,13,1,1,18,32,243,20,56,299,3,22,0,0,0,8,50,1,3,0,11,26.933333333333334,22,4,12,0,0,24,39,277,29,170,447,1,6,2,1,3,6,48,1,4,0,10,33.06666666666667,22,23,1
2019-10-17,Chiefs,Broncos,14,5,15,1,1,20,30,191,27,80,271,1,2,0,0,0,6,46,0,2,2,12,32.21666666666667,15,1,13,1,3,21,34,134,21,71,205,9,79,1,0,1,4,33,1,2,0,13,27.783333333333335,30,6,0
2019-10-20,Rams,Falcons,23,8,16,1,1,23,38,291,36,90,381,0,0,0,0,0,5,24,3,5,1,11,37.15,14,3,12,0,0,22,33,186,15,38,224,5,38,2,1,3,5,48,1,1,0,11,22.85,37,10,0
2019-10-20,Dolphins,Bills,24,7,13,2,2,23,35,272,30,109,381,1,10,1,1,2,6,55,3,4,0,10,33.516666666666666,17,3,10,0,0,16,26,188,23,117,305,2,14,0,0,0,9,83,1,2,1,10,26.483333333333334,21,31,1
2019-10-20,Jaguars,Bengals,22,4,16,1,2,15,32,244,44,216,460,2,11,0,0,0,11,130,1,6,2,13,38.28333333333333,21,5,12,0,0,22,43,258,20,33,291,2,18,1,3,4,6,50,2,4,0,14,21.716666666666665,27,17,0
2019-10-20,Vikings,Lions,32,6,10,0,0,24,34,338,37,166,504,0,0,0,0,0,6,60,5,5,0,11,32.166666666666664,26,6,11,0,1,30,45,352,20,81,433,2,12,0,1,1,8,67,4,4,0,10,27.833333333333332,42,30,0
2019-10-20,Raiders,Packers,21,7,11,0,1,24,31,329,31,155,484,0,0,1,1,2,8,97,3,6,0,10,29.6,22,6,10,0,0,25,31,421,23,60,481,1,8,0,0,0,3,20,3,3,0,10,30.4,24,42,1
2019-10-20,Texans,Colts,21,4,12,1,3,23,34,291,24,100,391,3,17,0,2,2,10,54,2,5,0,11,27.133333333333333,23,8,16,0,1,26,40,321,26,62,383,1,5,1,0,1,6,45,4,4,0,12,32.86666666666667,23,30,1
2019-10-20,Cardinals,Giants,18,7,15,1,1,14,21,89,38,156,245,2,15,0,0,0,10,85,0,2,0,12,29.983333333333334,21,4,12,1,3,22,35,156,22,107,263,8,67,2,1,3,6,75,1,2,1,10,30.016666666666666,27,21,0
2019-10-20,49ers,Commanders,17,7,16,1,2,12,21,146,39,137,283,2,5,0,1,1,2,20,0,4,0,8,33.4,10,3,9,0,1,9,12,50,26,104,154,3,27,1,0,1,7,47,0,1,0,8,26.6,9,0,0
2019-10-20,Chargers,Titans,24,6,11,0,1,24,38,326,21,39,365,1,3,1,0,1,4,29,1,3,0,9,27.75,22,6,11,1,2,24,30,306,29,97,403,2,17,0,1,1,7,54,3,3,0,9,32.25,20,23,1
2019-10-20,Saints,Bears,24,7,15,0,0,23,38,273,35,151,424,1,8,0,0,0,4,35,4,6,0,14,37.43333333333333,16,2,12,1,2,34,54,235,7,17,252,2,16,2,0,2,3,10,2,2,1,14,22.566666666666666,36,25,0
2019-10-20,Ravens,Seahawks,14,5,13,1,1,9,20,141,35,199,340,1,2,0,0,0,8,75,1,4,4,9,29.9,20,10,17,0,0,20,41,241,26,106,347,1,0,1,1,2,2,18,1,4,0,10,30.1,30,16,0
2019-10-20,Eagles,Cowboys,16,3,9,1,2,16,26,168,28,115,283,3,23,3,1,4,5,40,0,2,0,11,27.633333333333333,23,8,14,1,1,21,27,213,36,189,402,3,26,0,1,1,6,65,3,5,0,11,32.36666666666667,10,37,1
2019-10-21,Patriots,Jets,22,7,16,1,1,31,45,249,34,74,323,0,0,0,1,1,7,92,3,4,0,14,38.45,12,2,11,0,1,11,32,73,20,81,154,1,13,2,4,6,8,60,0,2,0,13,21.55,33,0,0
2019-10-24,Commanders,Vikings,14,2,7,0,0,15,21,131,16,85,216,4,32,1,1,2,4,46,0,2,0,9,23.4,22,8,15,1,3,23,26,273,38,161,434,3,12,1,0,1,7,74,1,4,0,8,36.6,9,19,1
2019-10-27,Seahawks,Falcons,18,3,9,0,0,14,20,171,33,151,322,2,11,0,0,0,9,60,3,3,0,10,29.216666666666665,30,3,9,1,1,39,52,441,17,69,510,2,19,2,1,3,5,40,1,3,0,10,30.783333333333335,27,20,0
2019-10-27,Eagles,Bills,21,8,15,0,2,17,24,153,41,218,371,3,19,1,0,1,4,44,3,4,0,11,35.95,16,6,15,0,2,16,34,155,20,98,253,4,14,1,0,1,8,57,1,1,0,13,24.05,31,13,0
2019-10-27,Chargers,Bears,11,2,10,0,0,19,29,195,12,36,231,1,6,0,1,1,8,53,2,4,0,10,22.0,26,5,14,1,1,23,35,226,38,162,388,4,27,1,1,2,5,42,1,5,0,11,38.0,17,16,0
2019-10-27,Giants,Lions,24,7,12,0,2,28,41,290,24,80,370,3,32,1,0,1,5,44,2,3,0,11,30.783333333333335,17,8,14,0,0,25,32,316,25,59,375,4,26,1,1,2,7,75,1,1,2,10,29.216666666666665,26,31,1
2019-10-27,Buccaneers,Titans,23,7,15,1,2,21,43,283,30,106,389,3,18,2,2,4,9,87,2,4,0,13,31.55,16,5,13,0,1,21,33,174,21,72,246,3,19,1,0,1,6,77,3,3,0,14,28.45,23,27,1
2019-10-27,Broncos,Colts,21,2,12,0,0,20,32,166,28,113,279,3,8,0,0,0,10,88,1,3,0,12,30.733333333333334,19,4,12,0,0,15,25,191,31,127,318,4,11,1,0,1,10,103,1,1,0,11,29.266666666666666,13,15,1
2019-10-27,Bengals,Rams,24,6,18,4,6,32,52,297,22,104,401,5,32,0,0,0,6,40,1,4,0,9,32.71666666666667,19,7,13,0,0,17,31,372,26,98,470,0,0,0,0,0,9,59,1,2,0,9,27.283333333333335,10,24,1
2019-10-27,Cardinals,Saints,10,2,12,0,2,19,34,197,11,40,237,4,23,0,0,0,5,35,0,2,0,10,22.016666666666666,28,7,12,0,0,34,43,373,29,137,510,0,0,0,1,1,2,15,4,6,0,12,37.983333333333334,9,31,1
2019-10-27,Jets,Jaguars,15,2,9,1,2,21,30,167,14,46,213,8,51,0,3,3,10,83,1,1,0,13,26.65,21,8,17,0,1,22,34,278,34,111,389,2,1,1,0,1,9,70,2,4,0,12,33.35,15,29,1
2019-10-27,Panthers,49ers,12,2,13,0,2,19,37,100,19,130,230,7,58,0,3,3,9,70,0,0,0,14,26.983333333333334,24,5,10,0,0,18,22,156,38,232,388,3,19,0,1,1,4,31,4,5,0,15,33.016666666666666,13,51,1
2019-10-27,Browns,Patriots,15,3,12,0,1,20,31,151,22,159,310,5,43,2,1,3,13,85,0,1,0,13,27.75,19,5,16,2,2,20,36,239,27,79,318,3,20,0,0,0,4,32,2,6,2,11,32.25,13,27,1
2019-10-27,Raiders,Texans,15,5,12,0,0,18,30,285,23,93,378,0,0,0,0,0,11,100,1,1,0,10,24.116666666666667,29,6,14,1,1,27,39,258,32,130,388,3,21,0,0,0,7,50,3,5,0,11,35.88333333333333,24,27,1
2019-10-27,Packers,Chiefs,21,8,13,0,0,23,33,256,26,118,374,5,49,0,0,0,4,25,3,4,0,10,33.21666666666667,21,6,11,0,0,24,36,249,20,88,337,2,18,1,0,1,3,30,1,2,0,9,26.783333333333335,31,24,0
2019-10-28,Dolphins,Steelers,16,3,8,0,2,21,34,170,19,60,230,4,20,2,2,4,5,45,2,2,0,12,24.7,21,6,13,0,1,20,36,236,29,158,394,2,15,0,1,1,9,70,1,2,0,11,35.3,14,27,1
2019-10-31,49ers,Cardinals,21,11,17,1,1,28,37,310,31,101,411,1,7,0,0,0,8,75,2,2,0,10,34.516666666666666,19,2,8,0,0,17,24,204,23,153,357,3,37,0,0,0,9,65,2,3,0,9,25.483333333333334,28,25,0
2019-11-03,Texans,Jaguars,21,4,11,1,1,22,28,194,34,216,410,1,7,1,0,1,7,60,3,4,0,10,32.55,21,4,11,0,2,27,47,282,15,74,356,4,27,2,2,4,4,34,0,1,0,11,27.45,26,3,0
2019-11-03,Commanders,Bills,12,2,11,0,1,15,22,116,23,127,243,4,28,0,0,0,3,15,0,2,0,9,28.216666666666665,18,6,12,1,2,14,20,146,39,122,268,2,14,0,0,0,2,20,3,4,0,10,31.783333333333335,9,24,1
2019-11-03,Vikings,Chiefs,17,5,15,1,1,19,38,212,27,96,308,1,8,0,0,0,3,25,3,4,0,12,28.2,17,4,13,1,1,25,35,230,18,147,377,5,45,1,0,1,4,25,0,2,0,13,31.8,23,26,1
2019-11-03,Jets,Dolphins,17,5,14,2,2,27,39,238,21,83,321,3,22,0,1,1,10,105,1,3,0,11,28.766666666666666,22,6,12,0,0,24,36,266,24,50,316,4,22,0,0,0,6,51,3,4,0,12,31.233333333333334,18,26,1
2019-11-03,Bears,Eagles,10,2,10,0,0,10,21,102,18,62,164,3,23,1,0,1,9,70,2,2,0,10,19.7,26,8,18,1,1,26,39,227,35,146,373,4,12,0,0,0,8,75,2,4,0,12,40.3,14,22,1
2019-11-03,Colts,Steelers,22,4,12,2,3,21,31,189,29,139,328,5,38,2,1,3,7,89,3,4,0,11,30.533333333333335,17,5,13,0,1,26,35,183,25,90,273,1,8,1,1,2,5,70,1,4,2,11,29.466666666666665,24,26,1
2019-11-03,Titans,Panthers,24,3,10,1,1,27,39,310,21,121,431,4,21,1,2,3,11,99,2,2,0,12,26.716666666666665,22,5,14,2,2,17,32,214,33,156,370,3,18,0,1,1,6,77,3,4,0,12,33.28333333333333,20,30,1
2019-11-03,Lions,Raiders,26,5,11,1,2,26,41,383,19,90,473,2,23,1,1,2,5,35,1,3,0,10,27.166666666666668,25,7,13,1,2,20,31,279,36,171,450,1,10,0,0,0,10,96,4,5,0,10,32.833333333333336,24,31,1
2019-11-03,Buccaneers,Seahawks,29,6,14,1,1,29,44,319,26,99,418,2,16,1,0,1,10,82,4,4,0,12,35.416666666666664,31,2,8,0,0,29,43,347,22,145,492,3,31,1,0,1,4,45,4,6,0,13,28.216666666666665,34,40,1
2019-11-03,Browns,Broncos,21,6,15,0,2,27,42,261,29,90,351,2,12,0,0,0,5,40,1,5,0,10,35.5,13,3,9,0,0,12,20,175,20,127,302,3,18,1,0,1,7,55,0,0,0,11,24.5,19,24,1
2019-11-03,Packers,Chargers,13,2,10,0,1,23,35,139,11,45,184,3,22,0,0,0,8,45,1,1,0,8,24.15,24,5,11,1,1,21,28,283,38,159,442,2,11,0,0,0,5,45,2,5,0,9,35.85,11,26,1
2019-11-03,Patriots,Ravens,22,5,13,0,0,30,46,268,17,74,342,2,17,1,1,2,7,48,2,4,0,11,22.983333333333334,26,5,10,1,1,17,23,162,41,210,372,1,1,2,0,2,4,34,4,4,2,10,37.016666666666666,20,37,1
2019-11-04,Cowboys,Giants,24,4,11,0,0,22,35,257,30,172,429,0,0,1,1,2,10,104,1,3,2,11,28.066666666666666,20,5,16,1,1,26,41,171,22,100,271,5,39,2,1,3,8,71,1,5,0,12,31.933333333333334,37,18,0
2019-11-07,Chargers,Raiders,26,3,10,1,2,17,31,169,30,146,315,5,38,0,3,3,8,70,3,4,0,11,34.166666666666664,18,4,12,1,1,21,31,200,21,78,278,3,18,0,0,0,12,97,2,4,2,10,25.833333333333332,24,26,1
2019-11-10,Lions,Bears,21,7,18,0,2,27,46,259,27,98,357,2,10,0,1,1,8,76,0,1,0,13,31.9,13,2,12,1,1,16,23,145,24,81,226,5,28,0,0,0,7,57,2,2,0,12,28.1,13,20,1
2019-11-10,Ravens,Bengals,20,4,6,1,1,18,22,243,23,136,379,1,0,0,1,1,5,35,3,3,4,8,23.816666666666666,21,7,15,1,4,16,30,150,40,157,307,2,17,2,1,3,1,5,1,3,0,10,36.18333333333333,49,13,0
2019-11-10,Bills,Browns,20,5,13,0,2,22,41,260,20,84,344,1,6,0,0,0,7,40,2,3,0,10,28.233333333333334,24,4,11,1,2,26,38,221,26,147,368,2,17,0,0,0,4,70,2,4,0,11,31.766666666666666,16,19,1
2019-11-10,Chiefs,Titans,28,7,14,1,2,36,51,433,25,97,530,2,13,1,0,1,9,80,2,3,0,12,37.86666666666667,19,2,8,0,1,13,19,146,26,225,371,4,35,1,0,1,8,64,2,2,2,10,22.133333333333333,32,35,1
2019-11-10,Falcons,Saints,24,6,15,1,1,20,35,174,34,143,317,1,8,0,1,1,7,48,2,5,0,9,33.766666666666666,18,3,12,0,3,33,46,258,11,52,310,6,46,0,0,0,12,90,0,3,0,10,26.233333333333334,26,9,0
2019-11-10,Giants,Jets,15,8,18,1,2,26,40,258,17,23,281,6,50,2,0,2,6,62,2,2,0,13,29.266666666666666,18,4,13,1,1,19,30,218,29,76,294,2,12,0,0,0,7,54,2,3,2,12,30.733333333333334,27,34,1
2019-11-10,Cardinals,Buccaneers,20,1,10,2,3,28,45,342,18,75,417,2,8,1,1,2,11,87,1,4,0,13,23.95,26,7,15,0,0,30,48,339,26,118,457,4,19,1,2,3,9,94,3,4,0,12,36.05,27,30,1
2019-11-10,Dolphins,Colts,13,6,16,1,2,21,33,159,26,70,229,3,10,1,1,2,4,30,1,2,0,13,31.466666666666665,19,5,13,0,2,18,39,191,29,109,300,1,13,0,3,3,3,25,1,5,0,13,28.533333333333335,16,12,0
2019-11-10,Panthers,Packers,26,4,10,1,1,28,43,281,23,120,401,3,26,1,1,2,5,46,2,4,0,9,28.633333333333333,23,4,9,0,0,17,29,225,27,163,388,2,8,0,0,0,10,64,3,4,0,9,31.366666666666667,16,24,1
2019-11-10,Rams,Steelers,16,1,14,0,2,22,42,218,23,88,306,4,25,1,3,4,10,95,0,1,2,15,28.333333333333332,15,5,16,1,1,22,38,231,27,42,273,3,11,2,0,2,13,107,1,2,2,15,31.666666666666668,12,17,1
2019-11-10,Vikings,Cowboys,27,8,14,1,1,23,32,211,36,153,364,1,9,0,0,0,5,35,3,5,0,9,33.45,24,9,15,0,2,28,47,393,22,50,443,1,4,0,1,1,5,39,1,3,0,9,26.55,28,24,0
2019-11-11,Seahawks,49ers,19,7,15,0,0,24,34,189,34,147,336,5,43,3,1,4,9,75,2,3,2,16,35.31666666666667,21,6,15,0,1,24,46,215,27,87,302,5,33,2,1,3,5,40,1,2,2,15,34.68333333333333,27,24,0
2019-11-14,Steelers,Browns,18,2,11,0,3,23,44,178,16,58,236,4,43,0,4,4,6,41,1,1,0,14,26.066666666666666,17,6,16,0,0,17,32,189,35,104,293,1,4,0,0,0,8,121,3,3,0,15,33.93333333333333,7,21,1
2019-11-17,Cowboys,Lions,26,8,14,0,0,29,46,434,24,75,509,1,10,1,0,1,6,45,3,5,0,11,30.9,19,6,13,0,0,15,26,191,28,121,312,3,18,0,0,0,11,89,3,3,0,11,29.1,35,27,0
2019-11-17,Jaguars,Colts,15,6,14,0,1,33,47,279,9,29,308,2,17,0,1,1,8,81,0,0,0,12,26.133333333333333,23,4,11,1,2,15,24,125,36,264,389,3,23,1,1,2,3,20,4,5,0,11,33.86666666666667,13,33,1
2019-11-17,Bills,Dolphins,22,5,14,1,1,21,33,256,34,168,424,0,0,0,0,0,5,50,2,4,0,13,30.15,19,4,14,1,4,32,45,280,13,23,303,7,43,1,0,1,6,44,2,3,1,14,29.85,37,20,0
2019-11-17,Broncos,Vikings,20,5,18,4,4,18,40,270,33,124,394,2,8,0,1,1,6,35,2,5,0,11,36.71666666666667,19,5,12,2,2,29,35,284,18,37,321,5,35,2,0,2,5,49,2,2,0,11,23.283333333333335,23,27,1
2019-11-17,Saints,Buccaneers,21,7,13,1,1,28,35,219,28,109,328,1,9,0,0,0,9,76,3,4,2,9,37.0,21,5,13,0,1,30,51,298,8,36,334,2,15,0,4,4,7,55,1,2,0,10,23.0,34,17,0
2019-11-17,Jets,Commanders,23,5,12,1,1,19,31,285,33,115,400,2,8,1,1,2,6,55,3,3,0,14,32.31666666666667,13,6,16,0,1,19,35,171,20,54,225,6,43,0,1,1,11,66,1,3,0,13,27.683333333333334,34,17,0
2019-11-17,Falcons,Panthers,20,6,14,1,1,22,32,295,26,54,349,3,19,0,0,0,3,20,2,5,1,11,31.433333333333334,17,2,14,3,5,31,50,270,15,77,347,5,55,0,4,4,8,68,0,2,0,11,28.566666666666666,29,3,0
2019-11-17,Texans,Ravens,16,2,10,1,4,18,30,110,20,122,232,7,59,1,1,2,5,60,0,0,0,10,23.683333333333334,25,5,9,0,1,20,27,235,37,256,491,0,0,0,0,0,8,65,3,5,0,11,36.31666666666667,7,41,1
2019-11-17,Cardinals,49ers,21,3,10,1,1,24,33,131,25,135,266,4,19,2,0,2,10,104,2,3,0,11,31.383333333333333,26,6,13,0,2,34,45,408,19,34,442,2,16,0,2,2,10,127,3,5,2,11,28.616666666666667,26,36,1
2019-11-17,Bengals,Raiders,16,3,13,1,2,13,31,73,22,173,246,5,42,1,1,2,4,40,1,1,0,11,24.633333333333333,20,7,15,1,1,25,29,273,34,113,386,3,19,1,1,2,7,42,2,4,0,12,35.36666666666667,10,17,1
2019-11-17,Patriots,Eagles,19,5,16,0,0,27,48,224,22,74,298,1,7,0,0,0,6,89,1,3,0,13,28.416666666666668,21,3,13,0,1,20,40,174,21,81,255,5,40,1,0,1,7,39,1,2,0,13,31.583333333333332,17,10,0
2019-11-17,Bears,Rams,17,6,17,0,2,25,47,193,24,74,267,3,6,0,1,1,2,25,1,1,0,12,32.733333333333334,13,3,10,0,0,11,18,173,34,110,283,0,0,1,1,2,6,34,2,3,0,13,27.266666666666666,7,17,1
2019-11-18,Chiefs,Chargers,18,6,13,0,0,19,32,180,27,130,310,1,2,0,1,1,8,102,2,2,0,12,28.966666666666665,23,5,15,1,1,28,52,345,19,93,438,2,8,0,4,4,9,60,1,4,0,12,31.033333333333335,24,17,0
